대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
202501,113,113. 홍대입구역 2번출구 앞,일일권,F,40대,10,400.82,3.74,16090.84,138
202501,113,113. 홍대입구역 2번출구 앞,일일권,F,50대,1,61.75,0.66,2835.15,24
202501,113,113. 홍대입구역 2번출구 앞,일일권,F,~10대,2,49.35,0.44,1917.22,18
202501,113,113. 홍대입구역 2번출구 앞,일일권,F,기타,2,65.93,0.6,2561.64,24
202501,113,113. 홍대입구역 2번출구 앞,일일권,M,20대,42,2659.57,22.64,97472.04,1044
202501,113,113. 홍대입구역 2번출구 앞,일일권,M,30대,33,1587.13,13.15,56743.04,757
202501,113,113. 홍대입구역 2번출구 앞,일일권,M,40대,17,935.27,7.68,33085.97,275
202501,113,113. 홍대입구역 2번출구 앞,일일권,M,50대,3,128.46,0.98,4205.05,55
202501,113,113. 홍대입구역 2번출구 앞,일일권,M,60대,3,74.42,0.6,2594.98,16
202501,113,113. 홍대입구역 2번출구 앞,일일권,M,~10대,13,1098.9,9.05,39030.7,268
202501,113,113. 홍대입구역 2번출구 앞,일일권,M,기타,4,286.73,2.6,11191.56,135
202501,113,113. 홍대입구역 2번출구 앞,일일권(비회원),,기타,15,1058.62,9.54,41126.93,439
202501,113,113. 홍대입구역 2번출구 앞,정기권,,20대,184,7745.71,75.48,325604.7,3189
202501,113,113. 홍대입구역 2번출구 앞,정기권,,30대,273,12273.8,103.14,444899.98,5825
202501,113,113. 홍대입구역 2번출구 앞,정기권,,40대,107,4985.34,41.42,181072.41,2273
202501,113,113. 홍대입구역 2번출구 앞,정기권,,50대,45,2109.67,19.08,82240.96,746
202501,113,113. 홍대입구역 2번출구 앞,정기권,,60대,42,2072.2,17.33,74638.87,1989
202501,113,113. 홍대입구역 2번출구 앞,정기권,,70대이상,17,763.61,6.31,27157.66,1113
202501,113,113. 홍대입구역 2번출구 앞,정기권,,기타,22,887.87,8.67,37425.77,534
202501,113,113. 홍대입구역 2번출구 앞,정기권,F,20대,136,5523.83,53.08,228743.67,2026
202501,113,113. 홍대입구역 2번출구 앞,정기권,F,30대,158,6120.8,60.24,260708.41,3157
202501,113,113. 홍대입구역 2번출구 앞,정기권,F,40대,118,7363.42,78.93,340312.97,2819
202501,113,113. 홍대입구역 2번출구 앞,정기권,F,50대,47,1946.38,18.87,81525.93,1370
202501,113,113. 홍대입구역 2번출구 앞,정기권,F,60대,12,451.73,4.54,19539.11,191
202501,113,113. 홍대입구역 2번출구 앞,정기권,F,70대이상,1,35.64,0.33,1406.11,11
202501,113,113. 홍대입구역 2번출구 앞,정기권,F,~10대,3,143.5,1.33,5718.8,64
202501,113,113. 홍대입구역 2번출구 앞,정기권,F,기타,29,1101.22,10.3,44388.59,484
202501,113,113. 홍대입구역 2번출구 앞,정기권,M,20대,306,14776.47,123.38,532168.18,6634
202501,113,113. 홍대입구역 2번출구 앞,정기권,M,30대,448,19444.67,157.68,684633.73,7241
202501,113,113. 홍대입구역 2번출구 앞,정기권,M,40대,343,18324.4,144.03,620756.78,5282
202501,113,113. 홍대입구역 2번출구 앞,정기권,M,50대,135,7161.63,57.2,248825.27,2643
202501,113,113. 홍대입구역 2번출구 앞,정기권,M,60대,81,3894.15,33.87,146119.44,1416
202501,113,113. 홍대입구역 2번출구 앞,정기권,M,70대이상,9,372.61,3.64,15698.64,314
202501,113,113. 홍대입구역 2번출구 앞,정기권,M,~10대,15,912.72,8.08,34877.64,404
202501,113,113. 홍대입구역 2번출구 앞,정기권,M,기타,126,6080.37,49.18,212105.18,2602
202501,114,114. 홍대입구역 8번출구 앞,일일권,,20대,15,1179,10.35,44524.75,335
202501,114,114. 홍대입구역 8번출구 앞,일일권,,30대,14,727.87,5.81,25054.55,257
202501,114,114. 홍대입구역 8번출구 앞,일일권,,기타,6,422.84,3.96,17044.63,167
202501,114,114. 홍대입구역 8번출구 앞,일일권,F,20대,14,550.62,5.41,23376.78,368
202501,114,114. 홍대입구역 8번출구 앞,일일권,F,30대,4,165.45,1.41,6047.38,65
202501,114,114. 홍대입구역 8번출구 앞,일일권,F,40대,2,145.83,1.42,6085.21,223
202501,114,114. 홍대입구역 8번출구 앞,일일권,F,~10대,1,127.33,1.15,4946.93,45
202501,114,114. 홍대입구역 8번출구 앞,일일권,F,기타,3,195.6,2.15,9272.92,78
202501,114,114. 홍대입구역 8번출구 앞,일일권,M,20대,38,2967.79,24.95,107535.32,845
202501,114,114. 홍대입구역 8번출구 앞,일일권,M,30대,13,1112.99,8.74,37674.28,269
202501,114,114. 홍대입구역 8번출구 앞,일일권,M,40대,3,110.89,0.89,3804.95,62
202501,114,114. 홍대입구역 8번출구 앞,일일권,M,~10대,25,3486.07,31.61,136274.87,990
202501,114,114. 홍대입구역 8번출구 앞,일일권,M,기타,9,965.35,8.41,36185.63,268
202501,114,114. 홍대입구역 8번출구 앞,일일권(비회원),,기타,7,503.13,4.54,19546.59,186
202501,114,114. 홍대입구역 8번출구 앞,정기권,,20대,38,2362.16,24.3,104633.7,835
202501,114,114. 홍대입구역 8번출구 앞,정기권,,30대,60,3912.79,30.82,132957.99,1100
202501,114,114. 홍대입구역 8번출구 앞,정기권,,40대,28,2725.33,21.98,94711.64,1163
202501,114,114. 홍대입구역 8번출구 앞,정기권,,50대,14,779.44,6.74,29056.28,409
202501,114,114. 홍대입구역 8번출구 앞,정기권,,60대,19,583.63,4.8,20681.36,743
202501,114,114. 홍대입구역 8번출구 앞,정기권,,기타,6,565.17,5.15,22165.93,226
202501,114,114. 홍대입구역 8번출구 앞,정기권,F,20대,42,1771.04,16.54,71284.96,886
202501,114,114. 홍대입구역 8번출구 앞,정기권,F,30대,23,1747.88,17.4,75023.54,721
202501,114,114. 홍대입구역 8번출구 앞,정기권,F,40대,28,1395.54,14.41,62132.06,677
202501,114,114. 홍대입구역 8번출구 앞,정기권,F,50대,6,271.18,2.75,11906.97,146
202501,114,114. 홍대입구역 8번출구 앞,정기권,F,60대,4,190.71,1.77,7593.1,79
202501,114,114. 홍대입구역 8번출구 앞,정기권,F,~10대,3,541.63,4.88,21042.45,96
202501,114,114. 홍대입구역 8번출구 앞,정기권,F,기타,7,267.72,2.52,10871.64,84
202501,114,114. 홍대입구역 8번출구 앞,정기권,M,20대,105,6268.67,51.4,223649.26,2008
202501,114,114. 홍대입구역 8번출구 앞,정기권,M,30대,76,4739.44,38.53,168589.09,1962
202501,114,114. 홍대입구역 8번출구 앞,정기권,M,40대,49,3510.73,26.97,116186.12,1378
202501,114,114. 홍대입구역 8번출구 앞,정기권,M,50대,22,1621.82,13.53,58201.75,883
202501,114,114. 홍대입구역 8번출구 앞,정기권,M,60대,4,130.63,1.22,5232.04,93
202501,114,114. 홍대입구역 8번출구 앞,정기권,M,70대이상,1,12.48,0.11,492.5,38
202501,114,114. 홍대입구역 8번출구 앞,정기권,M,~10대,8,314.38,2.14,17121.16,146
202501,114,114. 홍대입구역 8번출구 앞,정기권,M,기타,42,2321.16,20.81,89698.28,1285
202501,115,115. 마스타 빌딩 앞,일일권,,20대,11,822.49,6.79,29266.28,297
202501,115,115. 마스타 빌딩 앞,일일권,,30대,23,693.46,5.82,25108.39,190
202501,115,115. 마스타 빌딩 앞,일일권,,40대,2,167.01,1.5,6463.93,57
202501,115,115. 마스타 빌딩 앞,일일권,,기타,1,89.19,0.8,3465.12,23
202501,115,115. 마스타 빌딩 앞,일일권,F,20대,6,284.22,3.04,13067.63,176
202501,115,115. 마스타 빌딩 앞,일일권,F,30대,5,105.51,1.02,4414.06,73
202501,115,115. 마스타 빌딩 앞,일일권,F,40대,2,559.29,6.97,30050.0,223
202501,115,115. 마스타 빌딩 앞,일일권,F,70대이상,1,119.35,0.93,4018.6,35
202501,115,115. 마스타 빌딩 앞,일일권,F,~10대,2,115.96,1.17,5080.39,34
202501,115,115. 마스타 빌딩 앞,일일권,M,20대,11,634.06,5.26,22659.57,200
202501,115,115. 마스타 빌딩 앞,일일권,M,30대,4,246.88,1.85,8000.27,64
202501,115,115. 마스타 빌딩 앞,일일권,M,40대,2,198.78,1.6,6870.23,48
202501,115,115. 마스타 빌딩 앞,일일권,M,기타,2,87.12,0.77,3344.47,25
202501,115,115. 마스타 빌딩 앞,일일권(비회원),,기타,4,609.81,5.5,23690.74,182
202501,115,115. 마스타 빌딩 앞,정기권,,20대,43,843.75,7.29,31464.61,448
202501,115,115. 마스타 빌딩 앞,정기권,,30대,42,1707.63,14.78,63601.4,409
202501,115,115. 마스타 빌딩 앞,정기권,,40대,18,1008.08,9.52,41040.54,879
202501,115,115. 마스타 빌딩 앞,정기권,,50대,8,1012.1,7.72,33300.01,169
202501,115,115. 마스타 빌딩 앞,정기권,,60대,4,187.47,1.57,6766.34,32
202501,115,115. 마스타 빌딩 앞,정기권,,기타,12,504.53,4.48,19360.47,181
202501,115,115. 마스타 빌딩 앞,정기권,F,20대,83,2290.24,23.23,102695.22,862
202501,115,115. 마스타 빌딩 앞,정기권,F,30대,23,1305.15,13,55997.28,489
202501,115,115. 마스타 빌딩 앞,정기권,F,40대,3,90.26,0.87,3752.35,46
202501,115,115. 마스타 빌딩 앞,정기권,F,50대,6,223.71,2.37,10228.97,83
202501,115,115. 마스타 빌딩 앞,정기권,F,70대이상,1,17.1,0.15,664.17,8
202501,115,115. 마스타 빌딩 앞,정기권,F,기타,1,\N,\N,0.0,15
202501,115,115. 마스타 빌딩 앞,정기권,M,20대,49,2270.35,17.83,76877.63,433
202501,115,115. 마스타 빌딩 앞,정기권,M,30대,70,2870.13,23.36,103965.94,2926
202501,115,115. 마스타 빌딩 앞,정기권,M,40대,26,2217.77,16.41,70823.88,561
202501,115,115. 마스타 빌딩 앞,정기권,M,50대,19,1079.62,9.01,38836.65,596
202501,115,115. 마스타 빌딩 앞,정기권,M,60대,26,2183.49,20.08,86648.77,801
202501,115,115. 마스타 빌딩 앞,정기권,M,~10대,3,227.21,1.67,7171.95,61
202501,115,115. 마스타 빌딩 앞,정기권,M,기타,21,542.1,4.61,19863.62,150
202501,117,117. 홍은사거리,일일권,,20대,14,1798.05,15.01,78003.75,612
202501,117,117. 홍은사거리,일일권,,30대,7,1617.82,17.37,74804.9,375
202501,117,117. 홍은사거리,일일권,,40대,4,652.4,6.8,29316.25,257
202501,117,117. 홍은사거리,일일권,,50대,6,266.51,2.32,10013.91,237
202501,117,117. 홍은사거리,일일권,,60대,2,500.57,3.88,16707.39,103
202501,117,117. 홍은사거리,일일권,,기타,6,1143.46,10.29,44309.33,341
202501,117,117. 홍은사거리,일일권,F,20대,23,2769.21,28.53,123119.3,1067
202501,117,117. 홍은사거리,일일권,F,30대,14,1905.03,17.29,74586.97,552
202501,117,117. 홍은사거리,일일권,F,40대,5,582.52,6.24,26908.64,311
202501,117,117. 홍은사거리,일일권,F,50대,1,46.48,0.49,2096.03,13
202501,117,117. 홍은사거리,일일권,F,60대,7,885.75,6.97,30000.3,207
202501,117,117. 홍은사거리,일일권,F,~10대,14,1518.1,15.25,65785.77,441
202501,117,117. 홍은사거리,일일권,F,기타,3,309.61,3.25,13994.14,97
202501,117,117. 홍은사거리,일일권,M,20대,40,4384.23,35.82,154440.36,814
202501,117,117. 홍은사거리,일일권,M,30대,20,2413.14,20.93,90193.72,511
202501,117,117. 홍은사거리,일일권,M,40대,11,2939.52,23.52,101400.3,528
202501,117,117. 홍은사거리,일일권,M,50대,11,2846.72,23.28,100323.56,636
202501,117,117. 홍은사거리,일일권,M,60대,1,43.93,0.4,1706.67,14
202501,117,117. 홍은사거리,일일권,M,~10대,27,5471.31,50.8,218962.33,1667
202501,117,117. 홍은사거리,일일권,M,기타,12,2223.97,20.11,86673.68,589
202501,117,117. 홍은사거리,일일권(비회원),,기타,8,747.39,6.74,29036.03,203
202501,117,117. 홍은사거리,정기권,,20대,42,3903.43,38.85,167424.84,963
202501,117,117. 홍은사거리,정기권,,30대,71,7285.56,56.42,243228.29,1669
202501,117,117. 홍은사거리,정기권,,40대,38,2791.79,23.78,102405.59,815
202501,117,117. 홍은사거리,정기권,,50대,56,8124.06,82.52,355760.2,1906
202501,117,117. 홍은사거리,정기권,,60대,5,452.37,3.89,16742.57,97
202501,117,117. 홍은사거리,정기권,,70대이상,16,809.67,6.91,29757.98,187
202501,117,117. 홍은사거리,정기권,,기타,7,383.75,3.76,16151.38,376
202501,117,117. 홍은사거리,정기권,F,20대,22,2685.53,25.95,114796.49,645
202501,117,117. 홍은사거리,정기권,F,30대,76,5116.52,49.96,215428.73,1461
202501,117,117. 홍은사거리,정기권,F,40대,58,4625.73,40.44,174341.41,1864
202501,117,117. 홍은사거리,정기권,F,50대,90,6369.04,62.99,271354.8,2115
202501,117,117. 홍은사거리,정기권,F,60대,11,630.87,6.23,26846.32,215
202501,117,117. 홍은사거리,정기권,F,70대이상,14,1504.79,13.55,58460.67,362
202501,117,117. 홍은사거리,정기권,F,~10대,5,699.95,5.79,24929.56,164
202501,117,117. 홍은사거리,정기권,F,기타,12,1319.23,14.62,62921.06,359
202501,117,117. 홍은사거리,정기권,M,20대,49,4816.11,41.42,178690.56,1165
202501,117,117. 홍은사거리,정기권,M,30대,50,3720.79,30.88,133038.5,775
202501,117,117. 홍은사거리,정기권,M,40대,88,7195.32,57.18,246666.37,1625
202501,117,117. 홍은사거리,정기권,M,50대,80,8326.22,68.07,295876.95,1713
202501,117,117. 홍은사거리,정기권,M,60대,50,5376.82,44.89,193541.29,1493
202501,117,117. 홍은사거리,정기권,M,70대이상,6,202.08,1.93,8295.54,108
202501,117,117. 홍은사거리,정기권,M,~10대,5,576.64,4.23,18194.2,174
202501,117,117. 홍은사거리,정기권,M,기타,46,3288.5,27.88,120161.15,625
202501,118,118. 광흥창역 2번출구 앞,일일권,,20대,5,254.46,2.11,9080.61,60
202501,118,118. 광흥창역 2번출구 앞,일일권,,30대,1,23.66,0.22,948.43,9
202501,118,118. 광흥창역 2번출구 앞,일일권,,40대,1,8.02,0.07,281.38,43
202501,118,118. 광흥창역 2번출구 앞,일일권,,50대,5,901.08,8.11,34932.49,262
202501,118,118. 광흥창역 2번출구 앞,일일권,,기타,2,115,1.08,4662.32,40
202501,118,118. 광흥창역 2번출구 앞,일일권,F,20대,5,256.66,2.77,11946.21,120
202501,118,118. 광흥창역 2번출구 앞,일일권,F,30대,2,250.25,2.61,11268.09,96
202501,118,118. 광흥창역 2번출구 앞,일일권,F,40대,2,11.02,0.13,534.48,75
202501,118,118. 광흥창역 2번출구 앞,일일권,F,기타,2,206.95,1.86,8039.94,65
202501,118,118. 광흥창역 2번출구 앞,일일권,M,20대,9,526.32,4.12,17719.1,117
202501,118,118. 광흥창역 2번출구 앞,일일권,M,30대,8,602.15,5.53,23882.7,174
202501,118,118. 광흥창역 2번출구 앞,일일권,M,40대,1,52.92,0.48,2055.86,13
202501,118,118. 광흥창역 2번출구 앞,일일권,M,50대,1,42.05,0.38,1633.56,9
202501,118,118. 광흥창역 2번출구 앞,일일권,M,~10대,6,449.18,3.84,16546.26,150
202501,118,118. 광흥창역 2번출구 앞,일일권,M,기타,1,20.11,0.18,781.45,46
202501,118,118. 광흥창역 2번출구 앞,정기권,,20대,6,239.64,1.89,8140.71,82
202501,118,118. 광흥창역 2번출구 앞,정기권,,30대,20,602.84,4.38,18938.74,365
202501,118,118. 광흥창역 2번출구 앞,정기권,,40대,14,743.43,5.98,25688.65,262
202501,118,118. 광흥창역 2번출구 앞,정기권,,50대,16,315.23,2.83,12229.6,244
202501,118,118. 광흥창역 2번출구 앞,정기권,,60대,1,85.7,0.77,3329.45,18
202501,118,118. 광흥창역 2번출구 앞,정기권,,70대이상,1,16.47,0.15,639.68,8
202501,118,118. 광흥창역 2번출구 앞,정기권,,기타,13,339.41,2.84,12235.1,99
202501,118,118. 광흥창역 2번출구 앞,정기권,F,20대,22,452.48,5.12,22127.1,428
202501,118,118. 광흥창역 2번출구 앞,정기권,F,30대,24,972.86,9.95,42919.06,417
202501,118,118. 광흥창역 2번출구 앞,정기권,F,40대,7,373.53,3.81,16451.94,179
202501,118,118. 광흥창역 2번출구 앞,정기권,F,50대,8,251.65,2.37,10185.91,220
202501,118,118. 광흥창역 2번출구 앞,정기권,F,60대,7,214.56,1.93,8283.44,110
202501,118,118. 광흥창역 2번출구 앞,정기권,F,기타,1,54.51,0.49,2117.8,17
202501,118,118. 광흥창역 2번출구 앞,정기권,M,20대,42,1359.77,10.79,46532.09,629
202501,118,118. 광흥창역 2번출구 앞,정기권,M,30대,46,2408.55,18.98,81866.45,719
202501,118,118. 광흥창역 2번출구 앞,정기권,M,40대,20,533.75,4.63,19968.83,258
202501,118,118. 광흥창역 2번출구 앞,정기권,M,50대,41,1711.78,12.98,55861.08,720
202501,118,118. 광흥창역 2번출구 앞,정기권,M,60대,9,335.14,2.96,12764.04,285
202501,118,118. 광흥창역 2번출구 앞,정기권,M,70대이상,12,335.81,3.03,13045.86,571
202501,118,118. 광흥창역 2번출구 앞,정기권,M,~10대,1,13.46,0.12,523.03,9
202501,118,118. 광흥창역 2번출구 앞,정기권,M,기타,4,71.37,0.55,3326.01,50
202501,119,119. 서강나루 공원,일일권,,20대,6,822.6,7.48,32248.62,296
202501,119,119. 서강나루 공원,일일권,,30대,1,105.46,0.88,3804.6,21
202501,119,119. 서강나루 공원,일일권,,40대,1,112.48,0.88,3787.15,14
202501,119,119. 서강나루 공원,일일권,,~10대,4,199.14,1.35,5780.15,110
202501,119,119. 서강나루 공원,일일권,,기타,2,190.02,1.71,7382.36,187
202501,119,119. 서강나루 공원,일일권,F,20대,10,1054.58,10.54,45453.89,516
202501,119,119. 서강나루 공원,일일권,F,30대,1,60.88,0.78,3342.23,23
202501,119,119. 서강나루 공원,일일권,F,40대,1,198.2,1.79,7700.0,56
202501,119,119. 서강나루 공원,일일권,F,50대,3,466.79,4.84,20858.96,142
202501,119,119. 서강나루 공원,일일권,M,20대,8,689.83,5.72,24641.91,268
202501,119,119. 서강나루 공원,일일권,M,30대,7,882.22,6.76,29122.82,188
202501,119,119. 서강나루 공원,일일권,M,40대,4,568.96,4.39,18938.76,497
202501,119,119. 서강나루 공원,일일권,M,50대,1,31.36,0.28,1218.46,8
202501,119,119. 서강나루 공원,일일권,M,60대,3,298.35,2.57,11079.51,86
202501,119,119. 서강나루 공원,일일권,M,70대이상,1,11.49,0.09,386.96,80
202501,119,119. 서강나루 공원,일일권,M,~10대,6,1124.07,9.74,42013.05,295
202501,119,119. 서강나루 공원,일일권(비회원),,기타,8,1189.16,10.73,46198.6,531
202501,119,119. 서강나루 공원,정기권,,20대,14,802.89,7.05,30371.25,259
202501,119,119. 서강나루 공원,정기권,,30대,30,2850.77,24.07,103737.73,701
202501,119,119. 서강나루 공원,정기권,,40대,34,2236.98,16.37,71258.64,500
202501,119,119. 서강나루 공원,정기권,,50대,27,2985.92,28.56,123107.9,1440
202501,119,119. 서강나루 공원,정기권,,60대,1,43.65,0.3,1296.88,22
202501,119,119. 서강나루 공원,정기권,,70대이상,2,90.07,0.81,3499.35,29
202501,119,119. 서강나루 공원,정기권,,기타,2,407.89,3.71,16006.66,92
202501,119,119. 서강나루 공원,정기권,F,20대,43,2447.7,22.27,95961.42,635
202501,119,119. 서강나루 공원,정기권,F,30대,30,2244.25,19.54,84206.74,789
202501,119,119. 서강나루 공원,정기권,F,40대,23,1543.28,13.48,58058.61,549
202501,119,119. 서강나루 공원,정기권,F,50대,17,2316.19,22.06,95028.93,597
202501,119,119. 서강나루 공원,정기권,F,60대,28,1358.61,14.68,63267.87,969
202501,119,119. 서강나루 공원,정기권,F,기타,7,125.51,1.36,5843.67,168
202501,119,119. 서강나루 공원,정기권,M,20대,43,3284.85,27.14,116821.74,696
202501,119,119. 서강나루 공원,정기권,M,30대,103,7179.19,61.5,266680.62,2080
202501,119,119. 서강나루 공원,정기권,M,40대,37,3485.4,28.56,123106.91,881
202501,119,119. 서강나루 공원,정기권,M,50대,37,3355.65,26.38,113611.65,911
202501,119,119. 서강나루 공원,정기권,M,60대,23,3352.03,29.38,126674.55,617
202501,119,119. 서강나루 공원,정기권,M,~10대,4,319.63,2.88,12417.83,124
202501,119,119. 서강나루 공원,정기권,M,기타,23,2202.47,17.29,74560.56,987
